state_name,class_name,candidate_name,is_valid,uses_old_codespace_only,avg_codeword_entanglement,overlap_with_old_codespace,best_depth,mean_depth,std_depth,best_size,mean_size,best_two_qubit_gate_count,mean_two_qubit_gate_count,num_qubits,best_count_ops,n_transpile_runs,successful_trials,failed_trials,status,error_message,approx_ref_depth,approx_ref_two_qubit_gate_count,approx_status,approx_error_message,fid085_best_approx_degree,fid085_best_fidelity,fid085_best_depth,fid085_best_two_qubit_gate_count,fid090_best_approx_degree,fid090_best_fidelity,fid090_best_depth,fid090_best_two_qubit_gate_count,fid095_best_approx_degree,fid095_best_fidelity,fid095_best_depth,fid095_best_two_qubit_gate_count,is_baseline_reference,is_trivial_identity,is_baseline_equivalent,skip_reason,pipeline_stage
two_qutrit,monomial_full,sup012_P021_ph221,True,True,0.0,1.0,72.0,79.55,3.8,154.0,141.55,31.0,28.6,128.0,"{'rz': 61, 'rx': 46, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,28.0,16.0,ok,,0.95,0.872420255601,25.0,14.0,0.96,0.978600955391,25.0,14.0,0.96,0.978600955391,25.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P021_ph222,True,True,0.0,1.0,73.0,80.55,3.8,155.0,142.4,31.0,28.6,128.0,"{'rz': 61, 'rx': 47, 'rzz': 22, 'sx': 16, 'cz': 9, 'barrier': 4}",20,20,0,ok,,29.0,16.0,ok,,0.96,0.993898155763,26.0,14.0,0.96,0.993898155763,26.0,14.0,0.96,0.993898155763,26.0,14.0,False,False,False,,
two_qutrit,monomial_full,sup012_P102_ph000,True,True,0.0,1.0,60.0,67.65,3.85,134.0,121.3,27.0,24.6,128.0,"{'rz': 51, 'rx': 40, 'rzz': 16, 'sx': 16, 'cz': 11, 'barrier': 4}",20,20,0,ok,,22.0,12.0,ok,,0.96,0.981444464489,19.0,10.0,0.96,0.981444464489,19.0,10.0,0.96,0.981444464489,19.0,10.0,False,False,False,,
two_qutrit,monomial_full,sup012_P102_ph001,True,True,0.0,1.0,59.0,66.3,3.91,129.0,115.85,27.0,24.6,128.0,"{'rz': 49, 'rx': 37, 'rzz': 16, 'sx': 16, 'cz': 11, 'barrier': 4}",20,20,0,ok,,22.0,12.0,ok,,0.96,0.993898155763,19.0,10.0,0.96,0.993898155763,19.0,10.0,0.96,0.993898155763,19.0,10.0,False,False,False,,
two_qutrit,monomial_full,sup012_P102_ph002,True,True,0.0,1.0,59.0,66.3,3.91,129.0,115.85,27.0,24.6,128.0,"{'rz': 49, 'rx': 37, 'rzz': 16, 'sx': 16, 'cz': 11, 'barrier': 4}",20,20,0,ok,,22.0,12.0,ok,,0.95,0.895925331402,18.0,10.0,0.96,0.993898155763,19.0,10.0,0.96,0.993898155763,19.0,10.0,False,False,False,,
two_qutrit,monomial_full,sup012_P102_ph010,True,True,0.0,1.0,59.0,66.3,3.91,129.0,115.85,27.0,24.6,128.0,"{'rz': 49, 'rx': 37, 'rzz': 16, 'sx': 16, 'cz': 11, 'barrier': 4}",20,20,0,ok,,22.0,12.0,ok,,0.91,0.869128998766,18.0,10.0,0.96,0.993898155763,19.0,10.0,0.96,0.993898155763,19.0,10.0,False,False,False,,
two_qutrit,monomial_full,sup012_P102_ph011,True,True,0.0,1.0,59.0,66.3,3.91,129.0,115.85,27.0,24.6,128.0,"{'rz': 49, 'rx': 37, 'rzz': 16, 'sx': 16, 'cz': 11, 'barrier': 4}",20,20,0,ok,,22.0,12.0,ok,,0.95,0.985733664903,19.0,10.0,0.95,0.985733664903,19.0,10.0,0.95,0.985733664903,19.0,10.0,False,False,False,,
two_qutrit,monomial_full,sup012_P102_ph012,True,True,0.0,1.0,60.0,67.65,3.85,134.0,121.3,27.0,24.6,128.0,"{'rz': 51, 'rx': 40, 'rzz': 16, 'sx': 16, 'cz': 11, 'barrier': 4}",20,20,0,ok,,22.0,12.0,ok,,0.95,0.870843542794,19.0,10.0,0.96,0.993898155763,19.0,10.0,0.96,0.993898155763,19.0,10.0,False,False,False,,
two_qutrit,monomial_full,sup012_P102_ph020,True,True,0.0,1.0,60.0,67.65,3.85,134.0,121.3,27.0,24.6,128.0,"{'rz': 51, 'rx': 40, 'rzz': 16, 'sx': 16, 'cz': 11, 'barrier': 4}",20,20,0,ok,,22.0,12.0,ok,,0.91,0.913491357544,19.0,10.0,0.91,0.913491357544,19.0,10.0,0.96,0.993898155763,19.0,10.0,False,False,False,,
two_qutrit,monomial_full,sup012_P102_ph021,True,True,0.0,1.0,59.0,66.3,3.91,129.0,115.85,27.0,24.6,128.0,"{'rz': 49, 'rx': 37, 'rzz': 16, 'sx': 16, 'cz': 11, 'barrier': 4}",20,20,0,ok,,22.0,12.0,ok,,0.96,0.993898155763,19.0,10.0,0.96,0.993898155763,19.0,10.0,0.96,0.993898155763,19.0,10.0,False,False,False,,
